Internal_Mobility_Index,External_Mobility_Index,Per_Capita_Income,Cumulative_Cases_Rate,Average_Household_Persons,Inmigrants,Total_Households_Housed,Housing_Precariousness_Index,Commune,Date,Days,Higher_Education_Percentage,Postgraduade_Percentage,Social_Priority_Index_2020,Priority_2020,Code,Year,Month,Step,Step_Label,Quarantine_Start_Date,Quarantine_End_Date,Gross_Daily_Cases,Gross_Daily_Cases_Mobile_Average_7_Days,Connectivity_and_Mobility,Housing_and_Environment,Labor_Conditions,Business_Environment,Health_and_Environment,Socio_cultural_conditions,Urban_Quality_of_Life_Index_2024,row_id
1.97038064028233,7.80400806654903,267197.56,2.24830253158865,3.145581196,3606,68120,3.3957924,Cerrillos,2020-03-31,2020-04-02,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,3,0,Unrestricted,2020-05-05,2020-08-31,2.24830253158865,2.24830253158865,2,2,3,3,4,2,16,0
1.84579026972523,7.47145197882531,267197.56,4.4966050631773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-01,2020-04-03,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,2.24830253158865,2.24830253158865,2,2,3,3,4,2,16,1
1.67859843710613,6.89173178724477,267197.56,4.4966050631773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-02,2020-04-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,0.0,1.498868354392433,2,2,3,3,4,2,16,2
1.73676581799849,8.31787244769347,267197.56,4.4966050631773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-03,2020-04-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,0.0,1.124151265794325,2,2,3,3,4,2,16,3
1.33129568943786,6.37849760524326,267197.56,4.4966050631773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-04,2020-04-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,0.0,0.8993210126354599,2,2,3,3,4,2,16,4
1.08564406352407,5.08022435089488,267197.56,5.62075632897163,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-05,2020-04-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,1.12415126579433,0.9367927214952716,2,2,3,3,4,2,16,5
1.73556843962692,8.08312326695236,267197.56,5.62075632897163,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-06,2020-04-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,0.0,0.80296518985309,2,2,3,3,4,2,16,6
1.73266952356945,8.2357574993698,267197.56,8.9932101263546,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-07,2020-04-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.37245379738297,0.9635582278237071,2,2,3,3,4,2,16,7
1.66397781699017,8.29688681623393,267197.56,12.3656639237376,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-08,2020-04-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797383001,1.124151265794329,2,2,3,3,4,2,16,8
1.4635114696244,8.62837156541467,267197.56,17.9864202527092,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-09,2020-04-11,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971598,1.927116455647414,2,2,3,3,4,2,16,9
0.921666246533905,5.52117469120242,267197.56,23.6071765816808,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-10,2020-04-12,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971602,2.7300816455005,2,2,3,3,4,2,16,10
0.827199395008823,3.6503655155029,267197.56,26.9796303790638,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-11,2020-04-13,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797382999,3.211860759412357,2,2,3,3,4,2,16,11
0.800226871691454,3.2571212503151,267197.56,29.2279329106525,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-12,2020-04-14,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,2.248302531588699,3.372453797382981,2,2,3,3,4,2,16,12
1.343959044,5.753515358,267197.56,32.6003867080354,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-13,2020-04-15,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797382903,3.854232911294825,2,2,3,3,4,2,16,13
1.801365188,6.651467577,267197.56,38.2211430370071,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-14,2020-04-16,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971702,4.175418987236072,2,2,3,3,4,2,16,14
1.636177474,8.1178157,267197.56,43.8418993659787,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-15,2020-04-17,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971595,4.4966050631773,2,2,3,3,4,2,16,15
1.601843003,8.93883959,267197.56,49.4626556949503,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-16,2020-04-18,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971602,4.4966050631773,2,2,3,3,4,2,16,16
1.094266212,9.051808874,267197.56,53.9592607581276,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-17,2020-04-19,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,4.496605063177299,4.336012025206686,2,2,3,3,4,2,16,17
0.734948805,7.02334471,267197.56,56.2075632897163,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-18,2020-04-20,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,2.248302531588699,4.175418987236071,2,2,3,3,4,2,16,18
0.620341297,5.680204778,267197.56,57.3317145555106,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-19,2020-04-21,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,1.124151265794303,4.014825949265443,2,2,3,3,4,2,16,19
1.189283276,8.868600683,267197.56,59.5800170870992,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-20,2020-04-22,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,2.2483025315886,3.854232911294829,2,2,3,3,4,2,16,20
1.252081911,8.487167235,267197.56,62.9524708844822,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-21,2020-04-23,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797383002,3.533046835353586,2,2,3,3,4,2,16,21
1.218498294,8.093651877,267197.56,67.4490759476595,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-22,2020-04-24,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,4.496605063177292,3.372453797382971,2,2,3,3,4,2,16,22
1.247440273,8.320204778,267197.56,70.8215297450425,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-23,2020-04-25,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797383002,3.051267721441743,2,2,3,3,4,2,16,23
1.215494881,8.444368601,267197.56,74.1939835424255,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-24,2020-04-26,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,3.372453797383002,2.890674683471129,2,2,3,3,4,2,16,24
0.811535836,6.339112628,267197.56,79.8147398713971,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-25,2020-04-27,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971595,3.372453797382971,2,2,3,3,4,2,16,25
0.65447099,4.955767918,267197.56,84.3113449345744,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-26,2020-04-28,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,4.496605063177299,3.854232911294827,2,2,3,3,4,2,16,26
1.279385666,8.079249147,267197.56,89.932101263546,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-27,2020-04-29,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,5.620756328971609,4.336012025206686,2,2,3,3,4,2,16,27
1.226279863,8.168395904,267197.56,103.421916453078,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-28,2020-04-30,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,13.489815189532,5.781349366942257,2,2,3,3,4,2,16,28
1.289624573,8.605392491,267197.56,116.91173164261,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-29,2020-05-01,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,13.489815189532,7.066093670707214,2,2,3,3,4,2,16,29
1.324982935,9.225938567,267197.56,131.525698097936,3.145581196,3606,68120,3.3957924,Cerrillos,2020-04-30,2020-05-02,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,4,0,Unrestricted,2020-05-05,2020-08-31,14.61396645532599,8.672024050413356,2,2,3,3,4,2,16,30
0.839931741,5.426962457,267197.56,145.015513287468,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-01,2020-05-03,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,0,Unrestricted,2020-05-05,2020-08-31,13.48981518953201,10.11736139214893,2,2,3,3,4,2,16,31
1.503208191,7.129283276,267197.56,186.609110121858,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-02,2020-05-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,0,Unrestricted,2020-05-05,2020-08-31,41.59359683439001,15.2563386072087,2,2,3,3,4,2,16,32
1.275767918,5.780955631,267197.56,229.326858222042,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-03,2020-05-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,0,Unrestricted,2020-05-05,2020-08-31,42.717748100184,20.71650189820966,2,2,3,3,4,2,16,33
2.196860068,9.742116041,267197.56,270.920455056432,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-04,2020-05-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,41.59359683438998,25.85547911326943,2,2,3,3,4,2,16,34
2.223208191,9.932423208,267197.56,290.031026574936,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-05,2020-05-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,19.110571518504,26.65844430312257,2,2,3,3,4,2,16,35
1.623481229,8.989556314,267197.56,308.017446827645,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-06,2020-05-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,17.98642025270902,27.300816455005,2,2,3,3,4,2,16,36
1.094061433,6.700204778,267197.56,327.128018346149,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-07,2020-05-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,19.110571518504,27.94318860688758,2,2,3,3,4,2,16,37
1.627576792,9.698634812,267197.56,346.238589864652,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-08,2020-05-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,19.11057151850298,28.74615379674058,2,2,3,3,4,2,16,38
1.155699659,6.646757679,267197.56,354.107648725212,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-09,2020-05-11,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,7.869058860560017,23.928362657622,2,2,3,3,4,2,16,39
1.048259386,5.805392491,267197.56,361.976707585773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-10,2020-05-12,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,7.869058860560983,18.949978480533,2,2,3,3,4,2,16,40
1.545119454,7.943208191,267197.56,369.845766446333,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-11,2020-05-13,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,7.869058860560017,14.13218734141443,2,2,3,3,4,2,16,41
1.525119454,8.012696246,267197.56,399.073699356985,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-12,2020-05-14,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,29.22793291065199,15.57752468314986,2,2,3,3,4,2,16,42
1.58552901,8.391808874,267197.56,427.177481001844,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-13,2020-05-15,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,28.103781644859,17.02286202488557,2,2,3,3,4,2,16,43
1.556450512,8.521774744,267197.56,456.405413912496,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-14,2020-05-16,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,29.22793291065199,18.468199366621,2,2,3,3,4,2,16,44
1.66778157,8.939590444,267197.56,485.633346823148,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-15,2020-05-17,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,29.22793291065199,19.91353670835657,2,2,3,3,4,2,16,45
1.124778157,6.084163823,267197.56,505.868069607446,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-16,2020-05-18,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,20.23472278429801,21.68006012603342,2,2,3,3,4,2,16,46
0.95331058,4.986348123,267197.56,524.97864112595,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-17,2020-05-19,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,19.11057151850406,23.28599050573958,2,2,3,3,4,2,16,47
1.5378157,7.383276451,267197.56,545.213363910248,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-18,2020-05-20,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,20.2347227842979,25.05251392341642,2,2,3,3,4,2,16,48
1.563686007,7.63331058,267197.56,589.055263276226,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-19,2020-05-21,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,43.84189936597807,27.14022341703443,2,2,3,3,4,2,16,49
1.617406143,8.12552901,267197.56,631.773011376411,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-20,2020-05-22,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,42.71774810018496,29.22793291065242,2,2,3,3,4,2,16,50
1.094539249,5.69883959,267197.56,674.490759476595,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-21,2020-05-23,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,42.71774810018405,31.15504936629986,2,2,3,3,4,2,16,51
1.539590444,7.577679181,267197.56,718.332658842574,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-22,2020-05-24,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,43.84189936597897,33.24275885991801,2,2,3,3,4,2,16,52
1.11105802,6.279795222,267197.56,763.298709474347,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-23,2020-05-25,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,44.96605063177299,36.77580569527157,2,2,3,3,4,2,16,53
1.039863481,5.277542662,267197.56,807.140608840326,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-24,2020-05-26,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,43.84189936597897,40.30885253062513,2,2,3,3,4,2,16,54
1.780273038,7.855836177,267197.56,852.106659472098,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-25,2020-05-27,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,44.96605063177208,43.84189936597858,2,2,3,3,4,2,16,55
1.830307167,7.779726962,267197.56,885.831197445928,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-26,2020-05-28,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,33.72453797382991,42.39656202424313,2,2,3,3,4,2,16,56
1.958430034,8.381979522,267197.56,918.431584153964,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-27,2020-05-29,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,32.60038670803601,40.95122468250757,2,2,3,3,4,2,16,57
1.766006826,8.020341297,267197.56,951.031970861999,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-28,2020-05-30,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,32.60038670803499,39.50588734077199,2,2,3,3,4,2,16,58
1.915426621,8.549010239,267197.56,984.756508835829,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-29,2020-05-31,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,33.72453797383002,38.06054999903643,2,2,3,3,4,2,16,59
1.501296928,6.790511945,267197.56,1028.59840820181,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-30,2020-06-01,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,43.84189936598091,37.89995696106613,2,2,3,3,4,2,16,60
1.264095563,5.473720137,267197.56,1073.56445883358,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-31,2020-06-02,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Quarantine,2020-05-05,2020-08-31,44.96605063177003,38.06054999903628,2,2,3,3,4,2,16,61
1.941501706,7.470784983,267197.56,1117.40635819956,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-01,2020-06-03,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,43.84189936598,37.89995696106598,2,2,3,3,4,2,16,62
1.930238908,7.216245734,267197.56,1153.37919870498,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-02,2020-06-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,35.97284050541998,38.22114303700742,2,2,3,3,4,2,16,63
1.882320819,7.120068259,267197.56,1189.3520392104,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-03,2020-06-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,35.97284050542021,38.70292215091945,2,2,3,3,4,2,16,64
1.827986348,6.952559727,267197.56,1226.44903098161,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-04,2020-06-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,37.09699177120979,39.34529430280156,2,2,3,3,4,2,16,65
1.849624573,7.076245734,267197.56,1262.42187148703,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-05,2020-06-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,35.97284050542021,39.66648037874302,2,2,3,3,4,2,16,66
1.388191126,5.434266212,267197.56,1302.89131705562,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-06,2020-06-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556858989,39.18470126483002,2,2,3,3,4,2,16,67
1.18668942,4.233037543,267197.56,1343.36076262422,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-07,2020-06-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556859989,38.54232911294856,2,2,3,3,4,2,16,68
1.755904437,6.604573379,267197.56,1383.83020819281,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-08,2020-06-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556859012,38.06054999903573,2,2,3,3,4,2,16,69
1.499112628,6.893720137,267197.56,1434.41701515356,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-09,2020-06-11,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.58680696074998,40.1482594926543,2,2,3,3,4,2,16,70
1.534129693,6.38559727,267197.56,1483.87967084851,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-10,2020-06-12,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,49.46265569494994,42.07537594830141,2,2,3,3,4,2,16,71
1.844027304,6.389351536,267197.56,1534.46647780925,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-11,2020-06-13,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.58680696073998,44.00249240394857,2,2,3,3,4,2,16,72
1.843208191,6.601228669,267197.56,1585.05328477,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-12,2020-06-14,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.58680696074998,46.09020189756711,2,2,3,3,4,2,16,73
1.334061433,5.309897611,267197.56,1635.64009173074,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-13,2020-06-15,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.5868069607402,47.53553923930287,2,2,3,3,4,2,16,74
1.175494881,4.2421843,267197.56,1686.22689869149,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-14,2020-06-16,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.58680696074998,48.9808765810386,2,2,3,3,4,2,16,75
1.729146758,6.213788396,267197.56,1736.81370565223,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-15,2020-06-17,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,50.58680696073998,50.42621392277429,2,2,3,3,4,2,16,76
1.795358362,6.330921502,267197.56,1875.08431134493,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-16,2020-06-18,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,138.2706056927,62.95247088448144,2,2,3,3,4,2,16,77
1.863071672,6.355699659,267197.56,2012.23076577184,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-17,2020-06-19,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,137.1464544269099,75.47872784619001,2,2,3,3,4,2,16,78
1.832969283,6.440614334,267197.56,2150.50137146454,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-18,2020-06-20,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,138.2706056927002,88.00498480789861,2,2,3,3,4,2,16,79
1.962525597,6.793856655,267197.56,2288.77197715725,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-19,2020-06-21,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,138.27060569271,100.5312417696072,2,2,3,3,4,2,16,80
1.586416382,5.545733788,267197.56,2335.98633032061,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-20,2020-06-22,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,47.21435316335965,100.0494626556957,2,2,3,3,4,2,16,81
1.350784983,4.462457338,267197.56,2383.20068348397,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-21,2020-06-23,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,47.2143531633601,99.56768354178283,2,2,3,3,4,2,16,82
1.973105802,6.553788396,267197.56,2430.41503664733,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-22,2020-06-24,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,47.2143531633601,99.08590442787143,2,2,3,3,4,2,16,83
1.990307167,6.701433447,267197.56,2477.62938981069,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-23,2020-06-25,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,47.2143531633601,86.07786835225144,2,2,3,3,4,2,16,84
1.906962457,6.6178157,267197.56,2518.09883537929,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-24,2020-06-26,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556859989,72.26686708677857,2,2,3,3,4,2,16,85
1.566552901,5.96116041,267197.56,2558.56828094788,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-25,2020-06-27,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556858989,58.29527278333425,2,2,3,3,4,2,16,86
1.579931741,6.249692833,267197.56,2599.03772651648,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-26,2020-06-28,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556859989,44.32367847988995,2,2,3,3,4,2,16,87
1.200409556,4.958703072,267197.56,2639.50717208508,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-27,2020-06-29,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556860035,43.36012025206719,2,2,3,3,4,2,16,88
0.987030717,3.918225256,267197.56,2679.97661765367,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-28,2020-06-30,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Quarantine,2020-05-05,2020-08-31,40.46944556858989,42.39656202424288,2,2,3,3,4,2,16,89
